city,country,city_id,date,latitude,longitude,cloudiness,description,temperature,feels_like,temp_min,temp_max,humidity,visbility,windspeed
Nemuro,JP,2128975,1648789984,43.3236,145.575,100,overcast clouds,29.59,20.52,29.59,29.59,77,10000,10.42
Luganville,VU,2136150,1648789984,-15.5333,167.1667,100,heavy intensity rain,83.08,92.17,83.08,83.08,82,10000,2.89
Balkanabat,TM,161616,1648789984,39.5108,54.3671,0,clear sky,60.35,57.69,60.35,60.35,34,10000,2.68
Chokurdakh,RU,2126123,1648789763,70.6333,147.9167,17,few clouds,-7.08,-15.47,-7.08,-7.08,94,10000,3.24
Vaini,TO,4032243,1648789749,-21.2,-175.2,75,broken clouds,80.76,88.61,80.76,80.76,94,10000,4.61
Khatanga,RU,2022572,1648789750,71.9667,102.5,100,overcast clouds,15.03,6.89,15.03,15.03,94,3366,5.21
New Norfolk,AU,2155415,1648789755,-42.7826,147.0587,97,overcast clouds,60.91,59.29,58.5,62.92,55,10000,1.99
Busselton,AU,2075265,1648789749,-33.65,115.3333,28,scattered clouds,79.14,79.14,79.14,79.14,64,10000,9.66
Jamestown,US,5122534,1648789758,42.097,-79.2353,100,overcast clouds,39.38,32.72,36.52,41.02,69,10000,10.36
Sola,VU,2134814,1648789986,-13.8833,167.55,86,moderate rain,81.48,87.55,81.48,81.48,80,5191,18.66
Tasiilaq,GL,3424607,1648789829,65.6145,-37.6368,100,overcast clouds,32.16,27.43,32.16,32.16,97,681,4.83
São João da Barra,BR,3448903,1648789986,-21.6403,-41.0511,38,scattered clouds,73.62,74.91,73.62,73.62,90,10000,10.16
George Town,MY,1735106,1648789987,5.4112,100.3354,40,scattered clouds,89.53,102.0,88.95,89.53,66,9000,9.22
Cabo San Lucas,MX,3985710,1648789987,22.8909,-109.9124,97,overcast clouds,70.5,70.54,65.5,70.52,70,10000,12.66
Neuquén,AR,3843123,1648789988,-38.9516,-68.0591,0,clear sky,48.09,48.09,48.09,48.09,81,10000,0.0
Rikitea,PF,4030556,1648789751,-23.1203,-134.9692,58,broken clouds,77.43,77.83,77.43,77.43,63,10000,15.39
Longyearbyen,SJ,2729907,1648789823,78.2186,15.6401,40,scattered clouds,4.84,-7.76,4.84,4.84,56,10000,20.71
Caldas Novas,BR,3468100,1648789988,-17.7417,-48.625,65,broken clouds,72.28,72.5,72.28,72.28,70,10000,2.24
Lebu,CL,3883457,1648789811,-37.6167,-73.65,99,overcast clouds,53.76,52.88,53.76,53.76,86,10000,19.48
Cabadiangan,PH,1722028,1648789989,9.7531,122.4739,100,overcast clouds,88.48,96.21,88.48,88.48,60,10000,9.98
Cape Town,ZA,3369157,1648789710,-33.9258,18.4232,1,clear sky,60.03,59.25,59.11,61.12,75,10000,7.0
San Blas,MX,3987544,1648789989,21.5167,-105.2667,53,broken clouds,63.88,63.73,63.88,63.88,80,10000,2.95
Ballina,AU,2177069,1648789990,-28.8667,153.5667,33,scattered clouds,77.76,78.28,76.78,80.78,65,10000,13.0
Tuktoyaktuk,CA,6170031,1648789811,69.4541,-133.0374,80,broken clouds,-23.46,-36.06,-23.46,-23.46,100,8527,4.97
Mataura,NZ,6201424,1648789796,-46.1927,168.8643,54,broken clouds,58.68,56.88,58.68,58.68,56,10000,1.05
Katsuura,JP,2112309,1648789876,35.1333,140.3,100,overcast clouds,48.79,42.55,48.79,48.79,53,10000,17.36
Torbay,CA,6167817,1648789536,47.6666,-52.7314,75,broken clouds,32.22,21.09,30.52,34.29,86,10000,17.27
Tyulyachi,RU,479850,1648789992,55.8913,50.2399,100,overcast clouds,28.09,18.12,28.09,28.09,93,10000,11.48
Qeshm,IR,119374,1648789992,26.9581,56.2719,26,scattered clouds,82.27,85.64,78.69,82.27,64,10000,3.02
Pangody,RU,1495626,1648789993,65.85,74.4859,100,overcast clouds,15.1,2.5,15.1,15.1,88,10000,16.37
Northam,GB,2641434,1648789993,51.0333,-4.2167,26,scattered clouds,37.65,29.28,33.26,39.61,69,10000,13.65
Punta Arenas,CL,3874787,1648789749,-53.15,-70.9167,100,overcast clouds,50.11,47.73,50.11,50.11,62,10000,29.93
Hithadhoo,MV,1282256,1648789822,-0.6,73.0833,6,clear sky,82.99,87.84,82.99,82.99,68,10000,5.66
Wanaka,NZ,2184707,1648789708,-44.7,169.15,98,overcast clouds,56.28,55.04,56.28,56.28,73,10000,2.59
Dzhalil',RU,563681,1648789994,55.0239,52.7358,100,snow,26.47,19.87,26.47,26.47,98,137,5.75
Marabu,MY,1738050,1648789995,4.4148,114.0089,46,scattered clouds,86.22,94.3,86.22,86.22,67,10000,8.01
Hambantota,LK,1244926,1648789996,6.1241,81.1185,23,few clouds,83.84,89.51,83.84,83.84,68,10000,3.13
Mar del Plata,AR,3430863,1648789806,-38.0023,-57.5575,0,clear sky,52.88,51.82,52.88,52.88,84,10000,1.01
Port Alfred,ZA,964432,1648789808,-33.5906,26.891,100,light rain,63.18,63.75,63.18,63.18,97,8577,4.0
Laguna,US,5364271,1648789996,38.421,-121.4238,0,clear sky,56.77,55.53,53.69,59.14,72,10000,5.75
Upernavik,GL,3418910,1648789779,72.7868,-56.1549,100,overcast clouds,8.38,-3.73,8.38,8.38,97,5708,7.81
Ushuaia,AR,3833367,1648789734,-54.8,-68.3,100,drizzle,44.26,34.83,44.26,44.26,76,10000,26.46
Bredasdorp,ZA,1015776,1648789833,-34.5322,20.0403,100,overcast clouds,63.36,61.97,63.36,63.36,55,10000,4.74
Hermanus,ZA,3366880,1648789750,-34.4187,19.2345,80,broken clouds,56.8,55.33,56.8,56.8,67,10000,7.49
Tirano,IT,3165647,1648789997,46.2154,10.1679,100,light rain,46.06,44.62,42.48,47.61,99,181,3.65
Avarua,CK,4035715,1648789796,-21.2078,-159.775,40,scattered clouds,82.45,89.37,82.45,82.45,78,10000,2.3
Shatrovo,RU,1492388,1648789998,56.5167,64.6333,100,light snow,28.29,20.66,28.29,28.29,95,205,7.52
Belaya Gora,RU,2126785,1648789998,68.5333,146.4167,80,broken clouds,3.33,-3.5,3.33,3.33,85,10000,3.18
Bluff,NZ,2206939,1648789819,-46.6,168.3333,66,broken clouds,53.01,50.97,53.01,53.01,63,10000,10.36
Cherskiy,RU,2126199,1648789802,68.75,161.3,96,overcast clouds,-5.93,-18.53,-5.93,-5.93,92,10000,6.64
Korla,CN,1529376,1648790002,41.7597,86.1469,6,clear sky,57.38,54.03,57.38,57.38,26,10000,9.57
Severo-Kuril'sk,RU,2121385,1648789738,50.6789,156.125,92,overcast clouds,29.08,16.48,29.08,29.08,70,10000,18.97
Lubumbashi,CD,922704,1648790003,-11.6609,27.4794,64,broken clouds,61.14,61.61,61.14,61.14,99,10000,5.66
Saint Paul Harbor,US,5866583,1648789824,57.79,-152.4072,100,moderate rain,38.71,27.61,38.71,38.71,93,6437,25.32
Kaitangata,NZ,2208248,1648789830,-46.2817,169.8464,63,broken clouds,54.79,52.83,54.79,54.79,61,10000,7.23
East London,ZA,1006984,1648789796,-33.0153,27.9116,100,light rain,66.63,67.28,66.63,66.63,91,10000,11.05
Boguchany,RU,1509844,1648790003,58.3814,97.4531,100,overcast clouds,36.79,27.52,36.79,36.79,93,10000,15.64
Hilo,US,5855927,1648789825,19.7297,-155.09,100,light rain,71.22,72.55,70.61,73.26,96,10000,6.91
Guerrero Negro,MX,4021858,1648789646,27.9769,-114.0611,4,clear sky,58.91,58.21,58.91,58.91,79,10000,16.22
Skjervøy,NO,777682,1648790004,70.0311,20.9714,100,overcast clouds,23.0,10.4,23.0,23.0,70,10000,18.43
Mossamedes,AO,3347019,1648789823,-15.1961,12.1522,96,overcast clouds,71.92,72.39,71.92,71.92,76,10000,6.85
Makkah al Mukarramah,SA,104515,1648790005,21.4267,39.8261,23,few clouds,83.73,81.23,83.73,83.73,23,10000,3.09
Atuona,PF,4020109,1648789751,-9.8,-139.0333,45,scattered clouds,78.93,78.93,78.93,78.93,72,10000,7.38
Loknya,RU,534423,1648790005,56.83,30.1467,98,overcast clouds,24.17,16.92,24.17,24.17,74,10000,5.99
Kruisfontein,ZA,986717,1648790006,-34.0033,24.7314,100,overcast clouds,62.89,62.58,62.89,62.89,79,10000,4.09
Saskylakh,RU,2017155,1648789757,71.9167,114.0833,100,overcast clouds,13.28,0.68,13.28,13.28,94,1013,10.76
Havøysund,NO,779622,1648790006,70.9963,24.6622,100,overcast clouds,26.83,16.29,26.83,26.83,65,10000,11.99
Yangi Marg`ilon,UZ,1513491,1648790006,40.4272,71.7189,3,clear sky,63.32,61.18,63.32,63.32,39,10000,6.91
Garoowe,SO,58933,1648790007,8.4054,48.4845,25,scattered clouds,77.11,77.81,77.11,77.11,70,10000,10.22
Luocheng,CN,1801983,1648790007,29.3848,104.0286,100,light rain,57.56,56.26,57.56,57.56,69,10000,2.48
Kapaa,US,5848280,1648789507,22.0752,-159.319,40,scattered clouds,73.85,74.98,73.47,78.78,86,10000,19.57
South Venice,US,4173593,1648790008,27.0531,-82.4243,75,mist,77.07,78.76,75.06,77.99,91,4828,13.8
Alofi,NU,4036284,1648790008,-19.0595,-169.9187,84,broken clouds,81.41,86.32,81.41,81.41,75,10000,7.47
Barrow,US,5880054,1648789797,71.2906,-156.7887,0,clear sky,-9.38,-21.98,-9.38,-9.38,77,10000,18.41
Māngrol,IN,1263752,1648790009,21.1167,70.1167,0,clear sky,83.43,84.61,83.43,83.43,51,10000,4.94
Shimoda,JP,1852357,1648790009,34.6667,138.95,100,overcast clouds,46.11,39.76,46.11,46.11,78,10000,14.67
Omboué,GA,2396853,1648790010,-1.5746,9.2618,100,overcast clouds,76.17,77.81,76.17,76.17,92,10000,4.88
Tongchuanshi,CN,1795196,1648790010,35.0806,109.0897,27,scattered clouds,61.47,58.68,61.47,61.47,29,10000,6.89
San Patricio,US,4726521,1648790010,28.017,-97.5169,95,overcast clouds,65.21,64.72,60.17,66.88,70,10000,10.42
Caborca,MX,3996893,1648790011,30.5838,-111.101,0,clear sky,61.57,58.75,61.57,61.57,28,10000,1.39
Turaif,SA,101312,1648790011,31.6725,38.6637,51,broken clouds,61.47,58.39,61.47,61.47,23,10000,13.56
Coos Bay,US,5720495,1648790012,43.3665,-124.2179,0,clear sky,44.78,40.95,39.31,47.93,93,10000,6.91
Mahébourg,MU,934322,1648789764,-20.4081,57.7,90,light rain,77.25,78.35,77.25,77.25,78,10000,20.45
Rome,US,5134295,1648790012,43.2128,-75.4557,100,overcast clouds,44.76,39.85,42.58,46.38,79,10000,9.22
Kyren,RU,2021031,1648790013,51.6828,102.1408,93,overcast clouds,37.9,37.9,37.9,37.9,64,10000,1.72
Qaanaaq,GL,3831208,1648789755,77.484,-69.3632,100,overcast clouds,21.88,16.16,21.88,21.88,88,2930,4.18
Port Elizabeth,ZA,964420,1648789759,-33.918,25.5701,100,overcast clouds,64.31,64.49,64.31,65.1,86,10000,8.99
Srandakan,ID,1626493,1648790013,-7.9386,110.2506,47,scattered clouds,87.31,95.02,87.31,87.31,63,10000,7.74
Port-Gentil,GA,2396518,1648790014,-0.7193,8.7815,100,overcast clouds,79.34,79.34,79.34,79.34,85,10000,10.69
Cayenne,GF,3382160,1648789746,4.9333,-52.3333,75,broken clouds,81.09,78.8,78.84,81.09,1,10000,4.61
Ambon City,ID,1651531,1648790014,-3.6954,128.1814,40,scattered clouds,89.74,100.2,89.74,89.74,62,10000,12.66
College,US,5859699,1648790015,64.8569,-147.8028,0,clear sky,17.46,4.86,16.09,18.07,43,10000,11.5
Mopipi,BW,933288,1648790015,-21.1833,24.8833,0,clear sky,67.3,65.98,67.3,67.3,48,10000,7.49
Byron Bay,AU,2172880,1648790016,-28.65,153.6167,34,scattered clouds,77.94,78.35,76.71,77.94,62,10000,12.84
Thompson,CA,6165406,1648789754,55.7435,-97.8558,100,light snow,26.92,21.38,26.92,26.92,97,456,4.74
Port Lincoln,AU,2063036,1648790016,-34.7333,135.8667,6,clear sky,66.0,64.74,66.0,66.0,52,10000,20.8
Dakar,SN,2253354,1648789860,14.6937,-17.4441,0,clear sky,68.88,69.28,68.88,68.88,81,10000,14.34
Norman Wells,CA,6089245,1648790017,65.282,-126.8329,80,broken clouds,-22.2,-34.58,-22.2,-22.2,100,10000,4.03
Cabedelo,BR,3404558,1648790017,-6.9811,-34.8339,88,overcast clouds,78.76,78.76,78.76,78.76,80,10000,7.34
Ongandjera,NA,3354178,1648790018,-17.8833,15.0667,97,overcast clouds,68.79,69.28,68.79,68.79,83,10000,4.76
Puerto Ayora,EC,3652764,1648789759,-0.7393,-90.3518,97,overcast clouds,73.54,75.25,73.54,73.54,99,10000,1.43
San Juan Bautista,PE,3929493,1648790018,-14.0108,-75.7358,67,broken clouds,71.24,71.26,71.24,71.24,68,10000,2.17
Hay River,CA,5972762,1648790022,60.8156,-115.7999,97,overcast clouds,0.52,-12.08,0.52,0.52,92,5782,11.43
Bamberg,DE,2952984,1648790022,49.8795,10.8863,100,overcast clouds,35.38,30.18,33.91,37.51,93,35,6.11
Nara,JP,1855612,1648790022,34.6851,135.8049,80,broken clouds,53.87,50.41,47.7,53.96,31,10000,16.93
Arrondissement de Rodez,FR,2983153,1648790023,44.5,2.5833,100,light snow,31.62,19.02,31.03,32.31,100,6000,24.16
Laas,IT,3175096,1648790023,46.6166,10.7002,100,overcast clouds,39.16,36.14,37.36,42.03,96,175,4.23
Constitución,CL,3893726,1648790024,-35.3333,-72.4167,45,scattered clouds,55.54,53.33,55.54,55.54,54,10000,7.76
Fernandópolis,BR,3463432,1648790024,-20.2839,-50.2464,85,light rain,66.7,67.68,66.7,66.7,98,10000,5.53
Khorixas,NA,3356213,1648789803,-20.3667,14.9667,90,overcast clouds,74.5,74.7,74.5,74.5,65,10000,3.58
Yellowknife,CA,6185377,1648789837,62.456,-114.3525,100,overcast clouds,0.41,-12.19,0.28,0.41,87,10000,15.55
Kharabali,RU,550671,1648790025,47.4196,47.2568,43,scattered clouds,53.83,51.31,53.83,53.83,51,10000,12.19
Nanortalik,GL,3421765,1648789798,60.1432,-45.2371,100,overcast clouds,34.36,29.89,34.36,34.36,82,10000,4.94
Udachny,RU,2014624,1648790025,66.4167,112.4,100,overcast clouds,28.45,17.94,28.45,28.45,86,4341,12.84
Husavik,IS,2629833,1648790026,66.0449,-17.3389,98,light snow,31.75,27.07,31.75,31.75,96,2137,4.7
Poplar Bluff,US,4404233,1648790026,36.757,-90.3929,100,overcast clouds,40.89,36.82,39.33,42.58,65,10000,5.99
Bathsheba,BB,3374083,1648790026,13.2167,-59.5167,100,overcast clouds,77.45,78.37,77.45,77.45,74,10000,20.13
Ulaangom,MN,1515029,1648790027,49.9811,92.0667,99,overcast clouds,21.58,16.34,21.58,21.58,86,9511,3.78
Omsukchan,RU,2122493,1648790027,62.5333,155.8,100,overcast clouds,5.56,-7.04,5.56,5.56,84,5810,13.94
Klaksvík,FO,2618795,1648790028,62.2266,-6.589,100,overcast clouds,36.52,30.99,36.52,36.52,65,10000,6.91
Taungdwingyi,MM,1294041,1648790028,20.0167,95.55,24,few clouds,98.04,95.68,98.04,98.04,22,10000,8.97
Castro,BR,3466704,1648790028,-24.7911,-50.0119,100,overcast clouds,53.76,53.49,53.76,53.76,99,620,5.84
Pauini,BR,3662927,1648790029,-7.7136,-66.9764,100,overcast clouds,72.84,74.53,72.84,72.84,100,4251,2.66
Ribeira Grande,PT,3372707,1648789817,38.5167,-28.7,100,overcast clouds,62.04,62.22,62.04,62.04,91,10000,24.0
Hobart,AU,2163355,1648789821,-42.8794,147.3294,75,broken clouds,60.8,59.97,58.86,63.27,72,10000,11.5
Matara,LK,1235846,1648790029,5.9485,80.5353,13,few clouds,83.61,90.25,83.61,83.61,72,10000,3.91
Saint-Philippe,RE,935215,1648789810,-21.3585,55.7679,80,moderate rain,80.64,85.96,74.1,81.21,82,8165,16.49
Hasaki,JP,2112802,1648789800,35.7333,140.8333,100,overcast clouds,48.6,40.86,48.6,52.29,41,10000,25.12
Sørland,NO,3137469,1648790030,67.667,12.6934,100,overcast clouds,33.3,29.1,33.3,33.3,57,10000,4.45
Ankang,CN,1789065,1648790030,32.68,109.0172,96,overcast clouds,65.61,64.02,65.61,65.61,46,10000,3.69
Solnechnyy,RU,2016307,1648790031,50.7214,136.6319,89,light snow,27.86,21.61,27.86,27.86,67,3030,5.64
São Miguel,BR,3388304,1648789874,-5.4667,-35.3667,100,overcast clouds,75.97,76.89,75.97,75.97,77,10000,8.52
Dalvik,IS,2632287,1648790031,65.9702,-18.5286,95,overcast clouds,33.82,31.12,33.82,33.82,91,10000,3.2
Bonthe,SL,2409914,1648789805,7.5264,-12.505,79,broken clouds,77.18,79.02,77.18,77.18,94,10000,3.78
Albany,US,5106841,1648789749,42.6001,-73.9662,100,light rain,50.14,48.96,47.25,54.59,87,10000,5.95
Bilibino,RU,2126682,1648790032,68.0546,166.4372,64,broken clouds,0.73,0.73,0.73,0.73,88,10000,2.01
Denizli Province,TR,317106,1648789955,37.8402,29.0698,78,broken clouds,59.36,57.16,59.36,59.36,46,10000,4.18
Russell,US,4047434,1648790033,32.3502,-85.1999,0,clear sky,50.81,49.35,48.06,58.6,80,10000,4.61
Lima,PE,3936456,1648789762,-12.0432,-77.0282,0,clear sky,69.91,70.03,64.65,69.91,73,10000,9.22
Geraldton,AU,2070998,1648789829,-28.7667,114.6,75,moderate rain,81.01,83.23,81.01,81.01,61,10000,24.16
Saint George,US,5546220,1648789711,37.1041,-113.5841,20,few clouds,63.63,61.2,59.43,65.62,32,10000,1.99
Ürümqi,CN,1529102,1648790033,43.801,87.6005,0,clear sky,49.15,49.15,49.15,49.15,37,10000,2.24
Chincha Alta,PE,3943789,1648790034,-13.4099,-76.1323,54,broken clouds,63.19,63.12,63.19,63.19,83,10000,2.86
Berlevåg,NO,780687,1648789812,70.8578,29.0864,40,light snow,28.35,17.38,28.35,28.35,74,10000,13.8
Cururupu,BR,3401148,1648790034,-1.8283,-44.8683,99,light rain,72.41,73.96,72.41,72.41,98,10000,1.21
Sydney,AU,2147714,1648789648,-33.8679,151.2073,75,light rain,64.36,63.99,63.23,65.77,74,10000,36.82
Makat,KZ,608872,1648790035,47.6469,53.3463,12,few clouds,54.3,51.31,54.3,54.3,40,10000,8.34
Longyan,CN,1802276,1648790035,25.1072,117.0225,100,overcast clouds,60.51,60.58,60.51,60.51,92,10000,2.19
Yenagoa,NG,2318123,1648790036,4.9247,6.2642,97,overcast clouds,78.01,79.93,78.01,78.01,94,10000,3.31
Barinas,VE,3648546,1648790036,8.6226,-70.2075,94,overcast clouds,79.95,79.95,79.95,79.95,49,10000,4.52
Vao,NC,2137773,1648790037,-22.6667,167.4833,33,scattered clouds,79.2,79.2,79.2,79.2,87,10000,14.79
Chui,UY,3443061,1648790037,-33.6971,-53.4616,85,overcast clouds,53.94,52.7,53.94,53.94,78,10000,5.57
Marihatag,PH,1700933,1648790038,8.7936,126.2969,100,overcast clouds,84.16,90.18,84.16,84.16,68,10000,6.11
Champerico,GT,3598787,1648790038,14.3,-91.9167,77,broken clouds,81.45,84.51,81.45,81.45,65,10000,5.93
Clyde River,CA,5924351,1648790038,70.4692,-68.5914,77,broken clouds,1.04,1.04,1.04,1.04,93,10000,2.39
San Jose,US,5392171,1648789925,37.3394,-121.895,0,clear sky,52.29,50.79,48.04,54.57,76,10000,5.75
Zhigansk,RU,2012530,1648790039,66.7697,123.3711,100,light snow,18.77,6.17,18.77,18.77,93,171,22.95
Stornoway,GB,2636790,1648790039,58.2093,-6.3865,100,overcast clouds,34.74,28.15,34.03,35.56,88,10000,8.05
Labuhan,ID,8079926,1648790043,-6.8844,112.2051,79,broken clouds,79.23,79.23,79.23,79.23,85,10000,6.73
Narsaq,GL,3421719,1648789798,60.9167,-46.05,100,overcast clouds,48.42,46.08,48.42,48.42,67,10000,5.46
Rovaniemi,FI,638936,1648789824,66.5,25.7167,0,clear sky,17.01,11.59,17.01,17.01,73,10000,3.44
Port Macquarie,AU,2152659,1648790043,-31.4333,152.9167,50,scattered clouds,70.9,71.2,70.9,70.9,75,10000,17.54
Ponta do Sol,PT,2264557,1648789818,32.6667,-17.1,94,overcast clouds,60.76,60.3,59.0,61.12,80,10000,2.24
Kenai,US,5866063,1648790044,60.5544,-151.2583,100,overcast clouds,39.18,29.23,37.45,41.09,66,10000,20.71
Ovalle,CL,3877918,1648790044,-30.5983,-71.2003,0,clear sky,65.07,63.48,65.07,65.07,47,10000,0.94
Sabang,ID,1214026,1648790045,5.8933,95.3214,84,broken clouds,83.35,89.11,83.35,83.35,70,10000,5.03
Suntar,RU,2015913,1648790045,62.1444,117.6319,100,light snow,32.18,23.34,32.18,32.18,97,467,11.27
Cidreira,BR,3466165,1648790045,-30.1811,-50.2056,86,overcast clouds,60.82,59.88,60.82,60.82,70,10000,3.96
Lugovoy,KZ,1521293,1648790046,42.9472,72.7644,99,overcast clouds,60.31,57.51,60.31,60.31,31,10000,1.97
Ahipara,NZ,2194098,1648789812,-35.1667,173.1667,100,overcast clouds,70.48,70.66,70.48,70.48,73,10000,2.8
Vestmannaeyjar,IS,3412093,1648790046,63.4427,-20.2734,99,overcast clouds,39.24,33.82,39.24,39.24,70,10000,7.7
Fairbanks,US,5861897,1648789539,64.8378,-147.7164,0,clear sky,16.47,3.87,13.48,17.94,42,10000,11.5
Butaritari,KI,2110227,1648789756,3.0707,172.7902,89,light rain,81.7,87.37,81.7,81.7,77,10000,16.78
Arraial do Cabo,BR,3471451,1648789807,-22.9661,-42.0278,31,heavy intensity rain,75.49,76.82,75.49,75.49,87,7492,13.71
Našice,HR,3194581,1648790047,45.4886,18.0878,100,overcast clouds,49.86,49.86,49.55,49.95,98,10000,2.44
Pavlohrad,UA,697889,1648790048,48.5167,35.8667,100,overcast clouds,54.63,52.38,54.63,54.63,55,10000,15.05
Dikson,RU,1507390,1648789809,73.5069,80.5464,38,scattered clouds,8.44,-3.98,8.44,8.44,88,10000,8.14
Oleksandrivka,UA,713676,1648790048,46.8383,32.7612,97,overcast clouds,53.4,51.49,53.4,53.4,65,10000,18.23
Jiehu,CN,1805884,1648790048,35.5428,118.455,96,overcast clouds,55.62,51.73,55.62,55.62,18,10000,6.6
Poya,NC,2138522,1648790049,-21.35,165.15,54,broken clouds,82.99,90.37,82.99,82.99,77,10000,3.85
Saldanha,ZA,3361934,1648789762,-33.0117,17.9442,0,clear sky,60.75,60.37,60.75,60.75,82,10000,17.02
Port-Cartier,CA,6111696,1648790050,50.0334,-66.8654,100,snow,30.74,19.96,30.74,30.74,98,907,15.05
Saint-Joseph,RE,6690296,1648790050,-21.3667,55.6167,71,light rain,79.65,79.65,73.09,80.2,77,10000,16.17
Jumla,NP,1283285,1648790050,29.2747,82.1838,0,clear sky,71.38,69.06,71.38,71.38,18,10000,5.61
Novopavlovka,RU,2018896,1648790051,51.2172,109.2091,34,scattered clouds,39.6,33.8,39.6,39.6,54,10000,8.57
Hervey Bay,AU,2146219,1648790051,-25.2986,152.8535,41,scattered clouds,79.02,79.02,79.02,79.02,67,10000,5.01
Straumen,NO,3135728,1648790051,63.8709,11.2999,56,broken clouds,24.8,24.8,24.8,24.8,85,10000,2.95
Vardø,NO,777019,1648790052,70.3705,31.1107,100,light snow,26.37,16.57,26.37,26.37,77,6740,10.31
Leningradskiy,RU,2123814,1648790052,69.3833,178.4167,99,overcast clouds,6.76,-4.59,6.76,6.76,96,2605,6.69
Kiryat Gat,IL,293842,1648790053,31.61,34.7642,25,scattered clouds,75.4,74.66,56.08,75.4,43,10000,1.54
Bambous Virieux,MU,1106677,1648790053,-20.3428,57.7575,88,light rain,77.22,78.3,77.22,77.22,78,10000,19.91
Leshukonskoye,RU,535839,1648790054,64.8989,45.7622,97,overcast clouds,18.81,9.37,18.81,18.81,87,10000,7.27
Tongliao,CN,2034400,1648790054,43.6125,122.2653,27,scattered clouds,48.58,44.46,48.58,48.58,15,10000,9.48
Uvalde,US,4738723,1648790055,29.3669,-99.767,0,clear sky,65.26,62.47,64.31,68.13,21,10000,10.36
Kościan,PL,3095151,1648790055,52.0883,16.6487,100,overcast clouds,34.7,24.66,32.25,36.95,46,10000,16.15
Salalah,OM,286621,1648789971,17.0151,54.0924,0,clear sky,86.09,84.11,86.09,86.09,32,10000,4.61
Riberalta,BO,3906466,1648790056,-10.9833,-66.1,99,overcast clouds,63.61,63.99,63.61,63.61,92,10000,5.7
Camaná,PE,3945985,1648790056,-16.6228,-72.7111,49,scattered clouds,68.32,68.7,68.32,68.32,82,10000,5.61
Hamilton,US,4513583,1648789937,39.1834,-84.5333,100,light rain,37.76,30.7,36.16,39.09,89,10000,10.36
Padang,ID,1633419,1648790057,-0.9492,100.3543,15,few clouds,87.85,92.7,87.85,87.85,55,10000,6.98
Manhush,UA,697613,1648790057,47.0558,37.3107,100,overcast clouds,51.48,49.51,51.48,51.48,68,10000,19.62
Lodja,CD,211647,1648790058,-3.4833,23.4333,90,overcast clouds,68.02,69.13,68.02,68.02,98,10000,2.73
Buta,CD,217570,1648790058,2.7858,24.73,86,overcast clouds,70.86,71.98,70.86,70.86,92,10000,2.17
Souillac,MU,933995,1648790058,-20.5167,57.5167,95,light rain,78.17,79.45,78.17,78.17,80,10000,20.02
Dingle,PH,1714733,1648790059,10.9995,122.6711,87,overcast clouds,88.07,93.96,88.07,88.07,57,10000,12.77
Tazovsky,RU,1489853,1648790059,67.4667,78.7,100,overcast clouds,14.95,2.35,14.95,14.95,86,10000,17.16
Conceição da Barra,BR,3465769,1648790059,-18.5933,-39.7322,3,clear sky,73.94,75.4,73.94,73.94,93,10000,2.73
Mount Isa,AU,2065594,1648789773,-20.7333,139.5,0,clear sky,92.97,88.59,92.97,92.97,14,10000,5.75
Kloulklubed,PW,7671223,1648790060,7.0419,134.2556,95,overcast clouds,82.9,88.47,82.9,82.9,71,10000,4.74
Port Augusta,AU,2063056,1648790060,-32.5,137.7667,1,clear sky,77.9,76.6,77.9,77.9,26,10000,16.49
Chase,CA,5920381,1648790061,50.8165,-119.6857,36,scattered clouds,38.48,38.48,38.08,42.33,87,10000,1.63
Leh,IN,1264976,1648790061,34.1667,77.5833,0,clear sky,32.29,28.83,32.29,32.29,46,10000,3.62
Nikolskoye,RU,546105,1648789753,59.7035,30.7861,27,scattered clouds,24.73,24.73,22.89,26.87,86,10000,0.72
Tomari,RU,2120530,1648790065,47.7658,142.0683,85,overcast clouds,32.76,26.22,32.76,32.76,54,10000,7.27
Harper,LR,2276492,1648789814,4.375,-7.7169,14,few clouds,79.32,79.32,79.32,79.32,87,10000,5.97
Terracina,IT,6541893,1648790027,41.2863,13.2217,100,overcast clouds,52.92,52.56,50.34,57.04,99,10000,2.04
Celestún,MX,3531368,1648790065,20.8667,-90.4,6,clear sky,78.53,80.08,78.53,78.53,85,10000,6.93
Margate,GB,2643044,1648790066,51.3813,1.3862,100,overcast clouds,37.06,27.16,34.7,37.69,84,3372,18.01
Talnakh,RU,1490256,1648790066,69.4865,88.3972,100,light snow,13.21,3.02,13.21,13.21,92,229,6.82
Grindavik,IS,3416888,1648790066,63.8424,-22.4338,75,light rain,39.67,33.58,39.67,39.67,93,10000,9.22
Belgrade,RS,792680,1648790067,44.804,20.4651,0,clear sky,57.06,55.76,53.42,58.33,70,10000,16.11
Tabuk,PH,1684803,1648790067,17.4189,121.4443,41,scattered clouds,87.6,92.23,87.6,87.6,55,10000,5.21
Coquimbo,CL,3893629,1648789828,-29.9533,-71.3436,0,clear sky,53.33,52.74,53.33,53.33,93,10000,3.44
Airai,TL,1651810,1648790068,-8.9266,125.4092,3,clear sky,75.47,74.88,75.47,75.47,46,10000,1.41
San Juan,AR,3837213,1648790068,-31.5375,-68.5364,0,clear sky,56.53,53.02,56.53,56.53,24,10000,3.0
